course_id,title,platform,category,instructor,learning_product,level,duration,skills,rating,reviews,data_source,url,title_norm,rating_known,rating_clean,duplicate_title_platform,duplicate_title_platform_level,canonical_key,canonical_course_id,course_text,source_course_ids,source_row_count
31,Managing Linux Systems,Coursera,Computer Science,LearnQuest,Course,Beginner,1 - 4 Weeks,"Package and Software Management, Linux Administration, Linux, System Monitoring, Linux Commands, File Systems, User Accounts, Command-Line Interface, Systems Administration, Data Storage, System Configuration, Operating Systems, Performance Tuning, Network Administration, Software Installation, Network Troubleshooting",4.2,2000.0,Curated,,managing linux systems,True,4.2,False,False,managing linux systems||coursera,31,"Title: Managing Linux Systems | Platform: Coursera | Category: Computer Science | Level: Beginner | Instructor: LearnQuest | Learning Product: Course | Skills: Package and Software Management, Linux Administration, Linux, System Monitoring, Linux Commands, File Systems, User Accounts, Command-Line Interface, Systems Administration, Data Storage, System Configuration, Operating Systems, Performance Tuning, Network Administration, Software Installation, Network Troubleshooting",31,1
32,Data Analysis with Tableau,Coursera,Data Science | Information Technology,Tableau Learning Partner,Course,Beginner,1 - 4 Weeks,"Exploratory Data Analysis, Tableau Software, Statistical Visualization, Data Analysis, Descriptive Statistics, Predictive Analytics, Data Processing, Box Plots, Statistical Analysis, Data Cleansing, Scatter Plots, Data Visualization Software, Trend Analysis, Analytics, Histogram, Data Transformation, Business Analytics, Data Manipulation, Regression Analysis, Correlation Analysis",3.7,48.0,Curated,,data analysis with tableau,True,3.7,True,True,data analysis with tableau||coursera,32,"Title: Data Analysis with Tableau | Platform: Coursera | Category: Data Science | Information Technology | Level: Beginner | Instructor: Tableau Learning Partner | Learning Product: Course | Skills: Exploratory Data Analysis, Tableau Software, Statistical Visualization, Data Analysis, Descriptive Statistics, Predictive Analytics, Data Processing, Box Plots, Statistical Analysis, Data Cleansing, Scatter Plots, Data Visualization Software, Trend Analysis, Analytics, Histogram, Data Transformation, Business Analytics, Data Manipulation, Regression Analysis, Correlation Analysis","32,255",2
33,Mathematics for Machine Learning: Linear Algebra,Coursera,Data Science,Imperial College London,Course,Beginner,1 - 3 Months,"Linear Algebra, NumPy, Applied Mathematics, Data Transformation, Data Science, Machine Learning Methods, Algorithms, Data Manipulation, Python Programming",4.7,12000.0,Curated,,mathematics for machine learning linear algebra,True,4.7,False,False,mathematics for machine learning linear algebra||coursera,33,"Title: Mathematics for Machine Learning: Linear Algebra | Platform: Coursera | Category: Data Science | Level: Beginner | Instructor: Imperial College London | Learning Product: Course | Skills: Linear Algebra, NumPy, Applied Mathematics, Data Transformation, Data Science, Machine Learning Methods, Algorithms, Data Manipulation, Python Programming",33,1
34,Getting Started with Git and GitHub,Coursera,Computer Science,IBM,Course,Beginner,1 - 4 Weeks,"Git (Version Control System), GitHub, Version Control, Open Source Technology, Web Development Tools, Command-Line Interface, DevOps",4.6,1600.0,Curated,,getting started with git and github,True,4.6,False,False,getting started with git and github||coursera,34,"Title: Getting Started with Git and GitHub | Platform: Coursera | Category: Computer Science | Level: Beginner | Instructor: IBM | Learning Product: Course | Skills: Git (Version Control System), GitHub, Version Control, Open Source Technology, Web Development Tools, Command-Line Interface, DevOps",34,1
35,Introduction to Structured Query Language (SQL),Coursera,Computer Science,University of Michigan,Course,Intermediate,1 - 4 Weeks,"Database Design, SQL, MySQL, Relational Databases, Database Management, Databases, Data Modeling, Data Integrity, Development Environment, Software Installation",4.8,5400.0,Curated,,introduction to structured query language sql,True,4.8,False,False,introduction to structured query language sql||coursera,35,"Title: Introduction to Structured Query Language (SQL) | Platform: Coursera | Category: Computer Science | Level: Intermediate | Instructor: University of Michigan | Learning Product: Course | Skills: Database Design, SQL, MySQL, Relational Databases, Database Management, Databases, Data Modeling, Data Integrity, Development Environment, Software Installation",35,1
36,"High Performance Collaboration: Leadership, Teamwork, and Negotiation",Coursera,Business,Northwestern University,Course,Mixed,1 - 4 Weeks,"Leadership, Business Leadership, Negotiation, Organizational Leadership, Teamwork, Leadership Development, Leadership and Management, Team Management, Team Building, People Development, Collaboration, Professional Development, Employee Coaching, Conflict Management, Decision Making, Goal Setting",4.6,76.0,Curated,,high performance collaboration leadership teamwork and negotiation,True,4.6,False,False,high performance collaboration leadership teamwork and negotiation||coursera,36,"Title: High Performance Collaboration: Leadership, Teamwork, and Negotiation | Platform: Coursera | Category: Business | Level: Mixed | Instructor: Northwestern University | Learning Product: Course | Skills: Leadership, Business Leadership, Negotiation, Organizational Leadership, Teamwork, Leadership Development, Leadership and Management, Team Management, Team Building, People Development, Collaboration, Professional Development, Employee Coaching, Conflict Management, Decision Making, Goal Setting",36,1
37,Innovations in Investment Technology: Artificial Intelligence,Coursera,Business,University of Michigan,Course,Beginner,1 - 4 Weeks,"Design Thinking, Human Centered Design, Innovation, Growth Mindedness, Creativity, Collaboration, Dealing With Ambiguity, Empathy, Qualitative Research, Data Visualization, Active Listening",4.4,33.0,Curated,,innovations in investment technology artificial intelligence,True,4.4,False,False,innovations in investment technology artificial intelligence||coursera,37,"Title: Innovations in Investment Technology: Artificial Intelligence | Platform: Coursera | Category: Business | Level: Beginner | Instructor: University of Michigan | Learning Product: Course | Skills: Design Thinking, Human Centered Design, Innovation, Growth Mindedness, Creativity, Collaboration, Dealing With Ambiguity, Empathy, Qualitative Research, Data Visualization, Active Listening",37,1
38,Data Analysis with OpenAI API: Save time with GenAI,Coursera,Data Science,Coursera Project Network,Guided Project,Intermediate,Less Than 2 Hours,"Generative AI, Exploratory Data Analysis, OpenAI, Data Analysis, Data-Driven Decision-Making, Trend Analysis, Sales Strategy, Application Programming Interface (API), E-Commerce, Data Manipulation, Artificial Intelligence, Python Programming",4.5,187.0,Curated,,data analysis with openai api save time with genai,True,4.5,False,False,data analysis with openai api save time with genai||coursera,38,"Title: Data Analysis with OpenAI API: Save time with GenAI | Platform: Coursera | Category: Data Science | Level: Intermediate | Instructor: Coursera Project Network | Learning Product: Guided Project | Skills: Generative AI, Exploratory Data Analysis, OpenAI, Data Analysis, Data-Driven Decision-Making, Trend Analysis, Sales Strategy, Application Programming Interface (API), E-Commerce, Data Manipulation, Artificial Intelligence, Python Programming",38,1
39,Social Media Marketing in Practice,Coursera,Business,Digital Marketing Institute,Specialization,Beginner,3 - 6 Months,"Social Media Marketing, Social Media, Social Media Strategy, Social Media Management, Facebook, Content Marketing, Instagram, LinkedIn, Digital Marketing, Marketing, Social Media Content, Target Audience, Content Creation, Marketing Strategies, Advertising Campaigns, Digital Content, Brand Awareness, B2B Sales, Professional Networking, Integrated Marketing Communications",4.8,141.0,Curated,,social media marketing in practice,True,4.8,False,False,social media marketing in practice||coursera,39,"Title: Social Media Marketing in Practice | Platform: Coursera | Category: Business | Level: Beginner | Instructor: Digital Marketing Institute | Learning Product: Specialization | Skills: Social Media Marketing, Social Media, Social Media Strategy, Social Media Management, Facebook, Content Marketing, Instagram, LinkedIn, Digital Marketing, Marketing, Social Media Content, Target Audience, Content Creation, Marketing Strategies, Advertising Campaigns, Digital Content, Brand Awareness, B2B Sales, Professional Networking, Integrated Marketing Communications",39,1
40,Queries with OpenAI: Translate Natural Text to SQL,Coursera,Computer Science,Coursera Project Network,Guided Project,Intermediate,Less Than 2 Hours,"SQL, ChatGPT, OpenAI, Pandas (Python Package), Query Languages, Natural Language Processing, Generative AI, Data Import/Export, Data Manipulation, Database Design, Python Programming",4.6,726.0,Curated,,queries with openai translate natural text to sql,True,4.6,False,False,queries with openai translate natural text to sql||coursera,40,"Title: Queries with OpenAI: Translate Natural Text to SQL | Platform: Coursera | Category: Computer Science | Level: Intermediate | Instructor: Coursera Project Network | Learning Product: Guided Project | Skills: SQL, ChatGPT, OpenAI, Pandas (Python Package), Query Languages, Natural Language Processing, Generative AI, Data Import/Export, Data Manipulation, Database Design, Python Programming",40,1
41,Supply Chain Finance and Blockchain Technology,Coursera,Business,New York Institute of Finance,Specialization,Intermediate,3 - 6 Months,"Working Capital, Supply Chain, Supplier Management, Supply Chain Management, Supplier Relationship Management, Blockchain, FinTech, Cash Flows, Purchasing, Procurement, Customer Analysis, Financial Market, Market Opportunities, Cash Management, Market Trend, Transaction Processing, Market Dynamics, Market Analysis, Risk Modeling, Emerging Technologies",4.8,4200.0,Curated,,supply chain finance and blockchain technology,True,4.8,False,False,supply chain finance and blockchain technology||coursera,41,"Title: Supply Chain Finance and Blockchain Technology | Platform: Coursera | Category: Business | Level: Intermediate | Instructor: New York Institute of Finance | Learning Product: Specialization | Skills: Working Capital, Supply Chain, Supplier Management, Supply Chain Management, Supplier Relationship Management, Blockchain, FinTech, Cash Flows, Purchasing, Procurement, Customer Analysis, Financial Market, Market Opportunities, Cash Management, Market Trend, Transaction Processing, Market Dynamics, Market Analysis, Risk Modeling, Emerging Technologies",41,1
42,Guided Tour of Machine Learning in Finance,Coursera,Information Technology,New York University,Course,Intermediate,1 - 4 Weeks,"Supervised Learning, Machine Learning Methods, Applied Machine Learning, Machine Learning Algorithms, Machine Learning, Statistical Methods, Artificial Neural Networks, Statistical Modeling, Predictive Modeling, Scikit Learn (Machine Learning Library), Regression Analysis, Financial Services, Finance, Financial Market, Unsupervised Learning, Tensorflow, Reinforcement Learning",4.7,150.0,Curated,,guided tour of machine learning in finance,True,4.7,False,False,guided tour of machine learning in finance||coursera,42,"Title: Guided Tour of Machine Learning in Finance | Platform: Coursera | Category: Information Technology | Level: Intermediate | Instructor: New York University | Learning Product: Course | Skills: Supervised Learning, Machine Learning Methods, Applied Machine Learning, Machine Learning Algorithms, Machine Learning, Statistical Methods, Artificial Neural Networks, Statistical Modeling, Predictive Modeling, Scikit Learn (Machine Learning Library), Regression Analysis, Financial Services, Finance, Financial Market, Unsupervised Learning, Tensorflow, Reinforcement Learning",42,1
43,Gestión de las empresas de alimentación y bebidas,Coursera,Business,Università Bocconi,Course,Mixed,1 - 3 Months,"Creative Thinking, Creative Problem-Solving, Innovation, Ideation, Open Mindset, Curiosity, Market Opportunities, New Product Development, Business Strategies, Leadership",4.3,46.0,Curated,,gestión de las empresas de alimentación y bebidas,True,4.3,False,False,gestión de las empresas de alimentación y bebidas||coursera,43,"Title: Gestión de las empresas de alimentación y bebidas | Platform: Coursera | Category: Business | Level: Mixed | Instructor: Università Bocconi | Learning Product: Course | Skills: Creative Thinking, Creative Problem-Solving, Innovation, Ideation, Open Mindset, Curiosity, Market Opportunities, New Product Development, Business Strategies, Leadership",43,1
44,Financial Accounting Fundamentals,Coursera,Business,University of Virginia,Course,Beginner,1 - 3 Months,"Financial Statements, Financial Accounting, Balance Sheet, Financial Reporting, Financial Statement Analysis, Annual Reports, Accrual Accounting, Income Statement, Financial Analysis, Generally Accepted Accounting Principles (GAAP), Accounting Records, Cash Flows",4.7,428.0,Curated,,financial accounting fundamentals,True,4.7,False,False,financial accounting fundamentals||coursera,44,"Title: Financial Accounting Fundamentals | Platform: Coursera | Category: Business | Level: Beginner | Instructor: University of Virginia | Learning Product: Course | Skills: Financial Statements, Financial Accounting, Balance Sheet, Financial Reporting, Financial Statement Analysis, Annual Reports, Accrual Accounting, Income Statement, Financial Analysis, Generally Accepted Accounting Principles (GAAP), Accounting Records, Cash Flows",44,1
45,Introduction to Recommender Systems: Non-Personalized and Content-Based,Coursera,Information Technology,University of Minnesota,Course,Intermediate,1 - 3 Months,"Taxonomy, Spreadsheet Software, Machine Learning, Predictive Analytics, Data Mining, Persona Development, Information Architecture, Statistics, Algorithms, Java",4.6,53.0,Curated,,introduction to recommender systems non personalized and content based,True,4.6,False,False,introduction to recommender systems non personalized and content based||coursera,45,"Title: Introduction to Recommender Systems: Non-Personalized and Content-Based | Platform: Coursera | Category: Information Technology | Level: Intermediate | Instructor: University of Minnesota | Learning Product: Course | Skills: Taxonomy, Spreadsheet Software, Machine Learning, Predictive Analytics, Data Mining, Persona Development, Information Architecture, Statistics, Algorithms, Java",45,1
